t1,t2,rho_total,rho_bcc,rho_iwp,w_union,w_phase,overlap,active_elements
-1.95,-1.0999999999999996,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-1.041666666666667,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-0.9833333333333334,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-0.9249999999999998,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-0.8666666666666663,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-0.8083333333333336,0.37109375,0.26171875,0.34375,0.7052631578947368,0.432258064516129,0.234375,12160
-1.95,-0.75,0.375,0.26171875,0.34765625,0.6979166666666666,0.42948717948717946,0.234375,12288
-1.95,-0.6916666666666664,0.375,0.26171875,0.359375,0.6979166666666666,0.42138364779874216,0.24609375,12288
-1.95,-0.6333333333333329,0.375,0.26171875,0.359375,0.6979166666666666,0.42138364779874216,0.24609375,12288
-1.95,-0.5750000000000002,0.37890625,0.26171875,0.36328125,0.6907216494845361,0.41875,0.24609375,12416
-1.95,-0.5166666666666666,0.37890625,0.26171875,0.36328125,0.6907216494845361,0.41875,0.24609375,12416
-1.95,-0.45833333333333304,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.95,-0.40000000000000036,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.95,-0.3416666666666668,0.3828125,0.26171875,0.3671875,0.6836734693877551,0.4161490683229814,0.24609375,12544
-1.95,-0.2833333333333332,0.390625,0.26171875,0.375,0.67,0.4110429447852761,0.24609375,12800
-1.95,-0.22499999999999964,0.39453125,0.26171875,0.37890625,0.6633663366336634,0.40853658536585363,0.24609375,12928
-1.95,-0.16666666666666696,0.39453125,0.26171875,0.39453125,0.6633663366336634,0.39880952380952384,0.26171875,12928
-1.95,-0.10833333333333339,0.41015625,0.26171875,0.41015625,0.638095238095238,0.38953488372093026,0.26171875,13440
-1.95,-0.04999999999999982,0.41015625,0.26171875,0.41015625,0.638095238095238,0.38953488372093026,0.26171875,13440
-1.95,0.008333333333333748,0.41796875,0.26171875,0.41796875,0.6261682242990654,0.3850574712643678,0.26171875,13696
-1.95,0.06666666666666643,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.95,0.125,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.95,0.18333333333333357,0.43359375,0.26171875,0.43359375,0.6036036036036037,0.37640449438202245,0.26171875,14208
-1.95,0.24166666666666714,0.44140625,0.26171875,0.44140625,0.5929203539823009,0.37222222222222223,0.26171875,14464
-1.95,0.2999999999999998,0.44921875,0.26171875,0.44921875,0.5826086956521739,0.36813186813186816,0.26171875,14720
-1.95,0.3583333333333334,0.46484375,0.26171875,0.46484375,0.5630252100840336,0.3602150537634409,0.26171875,15232
-1.95,0.41666666666666696,0.46484375,0.26171875,0.46484375,0.5630252100840336,0.3602150537634409,0.26171875,15232
-1.95,0.47500000000000053,0.48828125,0.26171875,0.48828125,0.536,0.3489583333333333,0.26171875,16000
-1.95,0.5333333333333332,0.48828125,0.26171875,0.48828125,0.536,0.3489583333333333,0.26171875,16000
-1.95,0.5916666666666668,0.51953125,0.26171875,0.51953125,0.5037593984962406,0.335,0.26171875,17024
-1.95,0.6500000000000004,0.52734375,0.26171875,0.52734375,0.4962962962962963,0.3316831683168317,0.26171875,17280
-1.95,0.708333333333333,0.52734375,0.26171875,0.52734375,0.4962962962962963,0.3316831683168317,0.26171875,17280
-1.95,0.7666666666666666,0.52734375,0.26171875,0.52734375,0.4962962962962963,0.3316831683168317,0.26171875,17280
-1.95,0.8250000000000002,0.52734375,0.26171875,0.52734375,0.4962962962962963,0.3316831683168317,0.26171875,17280
-1.95,0.8833333333333337,0.52734375,0.26171875,0.52734375,0.4962962962962963,0.3316831683168317,0.26171875,17280
-1.95,0.9416666666666664,0.546875,0.26171875,0.546875,0.4785714285714286,0.32367149758454106,0.26171875,17920
-1.95,1.0,0.546875,0.26171875,0.546875,0.4785714285714286,0.32367149758454106,0.26171875,17920
-1.9,-6.0,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.941666666666666,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.883333333333334,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.825,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.766666666666667,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.708333333333333,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.65,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.591666666666667,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.533333333333333,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.475,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
-1.9,-5.416666666666667,0.29296875,0.26171875,0.23046875,0.8933333333333333,0.5317460317460317,0.19921875,9600
