w,compliance_initial,compliance_final,reduction_pct,mean_rho,iterations,converged,time_s
0.8,0.08971909722128125,0.08841912553581371,1.4489353167044454,0.299978601468928,35,True,13.941136598587036
0.8,3.766844020210497,3.0840984627842314,18.125134828070554,0.2999760352962372,56,True,29.91478657722473
0.6,5.169686197664231,3.8677298243709957,25.18443718849871,0.2999756089544967,82,True,37.90346717834473
1.0,2.881691647764736,2.411495718725177,16.31666349188608,0.29997464447815864,57,True,27.054300546646118
